run,task,optimizer,projector,projection,effective_projection,switched_at_step,step,loss,elapsed_sec,chi_k_grad,chi_k_grad_ema,epoch_time_sec,epoch_time_sec_avg,subspace_usefulness/rho,accuracy,update/projection,update/raw_update_norm,update/projected_update_norm,update/alignment,update/eigvals,validation/loss,validation/accuracy,projector/subspace_pct,seed,run_label
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,580,0.6050855994224549,30.37976890000209,,,1.0840223999985028,1.012658963333403,,0.6399999856948853,none,0.03874089941382408,0.03874089941382408,1.0,,0.6708138559341431,0.5499,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,600,0.6070464730262757,31.490205200003402,,,1.1104363000013109,1.0158130709678517,,0.7799999713897705,none,0.03774394094944,0.03774394094944,1.0,,0.6567571544647217,0.5534,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,620,0.568787956237793,32.50182660000064,,,1.0116213999972388,1.01568208125002,,0.7599999904632568,none,0.03882176801562309,0.03882176801562309,1.0,,0.6647538383483886,0.5473,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,640,0.5667931497097015,33.50527670000156,,,1.0034501000009186,1.0153114151515623,,0.5600000023841858,none,0.03604476526379585,0.03604476526379585,1.0,,0.657900998878479,0.5488,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,660,0.5842336878180504,34.486351900002774,,,0.9810752000012144,1.0143044676471404,,0.6399999856948853,none,0.03442878648638725,0.03442878648638725,1.0,,0.6557156681060791,0.5565,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,680,0.5999143183231354,35.60685710000325,,,1.1205052000004798,1.0173387742858073,,0.6200000047683716,none,0.03676705062389374,0.03676705062389374,1.0,,0.652118355846405,0.5672,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,700,0.5693502783775329,36.66236790000039,,,1.055510799997137,1.0183991083333441,,0.6800000071525574,none,0.04077975079417229,0.04077975079417229,1.0,,0.6612797870635986,0.5532,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,720,0.544819924235344,37.69070630000351,,,1.028338400003122,1.0186677378379327,,0.699999988079071,none,0.037060532718896866,0.037060532718896866,1.0,,0.6527496634483337,0.5641,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,740,0.5525038719177247,38.7197339000013,,,1.0290275999977894,1.018940365789508,,0.7799999713897705,none,0.037027329206466675,0.037027329206466675,1.0,,0.6577157327651978,0.5602,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,760,0.5639619171619416,39.719168999999965,,,0.9994350999986636,1.01844023076923,,0.7799999713897705,none,0.03295204043388367,0.03295204043388367,1.0,,0.6532897791862488,0.5677,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,780,0.5580371066927909,40.7732270000015,,,1.0540580000015325,1.0193306750000375,,0.7999999523162842,none,0.03788240626454353,0.03788240626454353,1.0,,0.6636684085845947,0.5492,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,800,0.5813615202903748,41.83499760000268,,,1.0617706000011822,1.0203657951220166,,0.699999988079071,none,0.041696272790431976,0.041696272790431976,1.0,,0.657119269657135,0.5737,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,820,0.5136310487985611,42.9582713000018,,,1.1232736999991175,1.022815983333376,,0.8199999928474426,none,0.03483891487121582,0.03483891487121582,1.0,,0.6475336567878723,0.5686,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,840,0.5520821243524552,44.076547700002266,,,1.1182764000004681,1.0250359930233086,,0.5999999642372131,none,0.036584362387657166,0.036584362387657166,1.0,,0.6478316854476929,0.5706,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,860,0.5471700817346573,45.19360840000081,,,1.1170606999985466,1.027127463636382,,0.7999999523162842,none,0.033281996846199036,0.033281996846199036,1.0,,0.6530553611755371,0.5734,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,880,0.5349373176693917,46.291754600002605,,,1.0981462000017927,1.0287056577778357,,0.6800000071525574,none,0.03503882884979248,0.03503882884979248,1.0,,0.6433289319038391,0.5747,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,900,0.5248930349946022,47.276785900001414,,,0.9850312999988091,1.027756215217422,,0.7199999690055847,none,0.03396236151456833,0.03396236151456833,1.0,,0.6445797938346863,0.5733,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,920,0.5073947727680206,48.26393290000124,,,0.9871469999998226,1.0268921893617284,,0.7199999690055847,none,0.04005710408091545,0.04005710408091545,1.0,,0.654290109539032,0.5724,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,940,0.5223705649375916,49.25697960000252,,,0.9930467000012868,1.0261870750000526,,0.7400000095367432,none,0.03835297003388405,0.03835297003388405,1.0,,0.6493029512405396,0.5772,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,960,0.5161869511008262,50.280406500001845,,,1.023426899999322,1.0261307448979968,,0.7400000095367432,none,0.04427614435553551,0.04427614435553551,1.0,,0.6511003264427185,0.5776,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,980,0.5287883058190346,51.3383367000024,,,1.0579302000005555,1.026766734000048,,0.7199999690055847,none,0.03937457129359245,0.03937457129359245,1.0,,0.6437174946784973,0.5789,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1000,0.5174531444907189,52.31849920000241,,,0.9801625000000058,1.0258529254902433,,0.7799999713897705,none,0.03955273702740669,0.03955273702740669,1.0,,0.6428930899620057,0.5856,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1020,0.4935622051358223,53.36273990000336,,,1.0442407000009553,1.0262065365385262,,0.7199999690055847,none,0.037401359528303146,0.037401359528303146,1.0,,0.6435377992630005,0.5836,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1040,0.486512391269207,54.38848280000093,,,1.0257428999975673,1.0261977886792628,,0.6800000071525574,none,0.04004853963851929,0.04004853963851929,1.0,,0.6444445539474487,0.5773,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1060,0.4962964028120041,55.40532300000268,,,1.0168402000017522,1.0260245000000496,,0.7999999523162842,none,0.037183523178100586,0.037183523178100586,1.0,,0.649648161315918,0.5783,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1080,0.49760325998067856,56.476602400001866,,,1.0712793999991845,1.0268473163636702,,0.7400000095367432,none,0.04354950413107872,0.04354950413107872,1.0,,0.6436345262527465,0.5806,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1100,0.502557772397995,57.559712900001614,,,1.0831104999997478,1.0278520160714575,,0.7400000095367432,none,0.03700163587927818,0.03700163587927818,1.0,,0.6423801893234253,0.5809,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1120,0.4608260914683342,58.724528000002465,,,1.164815100000851,1.0302548771930258,,0.8999999761581421,none,0.034689173102378845,0.034689173102378845,1.0,,0.6405299034118652,0.5862,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1140,0.48043751567602155,59.79443890000039,,,1.0699108999979217,1.0309386017241446,,0.8399999737739563,none,0.036310914903879166,0.036310914903879166,1.0,,0.6540719045639038,0.5782,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1160,0.48317934274673463,60.89035490000242,,,1.0959160000020347,1.032039913559363,,0.7999999523162842,none,0.03473677858710289,0.03473677858710289,1.0,,0.6535585762023925,0.5777,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1180,0.47323775440454485,61.90279240000018,,,1.012437499997759,1.0317132066666697,,0.85999995470047,none,0.04016425833106041,0.04016425833106041,1.0,,0.6622009538650513,0.5713,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1200,0.4969074159860611,62.90705430000162,,,1.0042619000014383,1.0312631852459282,,0.7400000095367432,none,0.03706977516412735,0.03706977516412735,1.0,,0.6522843842506408,0.5651,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1220,0.4530436277389526,64.00497820000237,,,1.097923900000751,1.0323383580645544,,0.85999995470047,none,0.04015059024095535,0.04015059024095535,1.0,,0.6442887736320495,0.5867,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1240,0.4730582371354103,65.02647610000349,,,1.0214979000011226,1.0321662873016428,,0.85999995470047,none,0.03692355751991272,0.03692355751991272,1.0,,0.6423926825523376,0.5873,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1260,0.4531735837459564,66.10437470000033,,,1.0778985999968427,1.0328808546875052,,0.7400000095367432,none,0.034924302250146866,0.034924302250146866,1.0,,0.6504718290328979,0.5844,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1280,0.4592498019337654,67.180138300002,,,1.0757636000016646,1.0335405892308,,0.8199999928474426,none,0.03773710876703262,0.03773710876703262,1.0,,0.6684084440231324,0.5676,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1300,0.47698757201433184,68.31454630000007,,,1.134407999998075,1.0350688833333344,,0.8399999737739563,none,0.03651638329029083,0.03651638329029083,1.0,,0.6561575620651245,0.5707,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1320,0.44653005003929136,69.59972220000054,,,1.2851759000004677,1.0388018238806052,,0.7999999523162842,none,0.03719840198755264,0.03719840198755264,1.0,,0.6776961091995239,0.5726,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1340,0.42548989355564115,70.73404220000157,,,1.1343200000010256,1.0402065029411995,,0.8799999952316284,none,0.038439445197582245,0.038439445197582245,1.0,,0.6500668129920959,0.5867,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1360,0.44658635556697845,71.85770240000056,,,1.1236601999989944,1.0414159768116023,,0.8199999928474426,none,0.03632384166121483,0.03632384166121483,1.0,,0.6473081838607788,0.5859,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1380,0.44441106766462324,72.9605240000019,,,1.1028216000013344,1.0422932000000271,,0.8399999737739563,none,0.034111883491277695,0.034111883491277695,1.0,,0.6630883176803589,0.5848,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1400,0.47437177151441573,74.09661200000119,,,1.1360879999992903,1.0436142535211435,,0.7599999904632568,none,0.03748169168829918,0.03748169168829918,1.0,,0.6486566387176513,0.5849,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1420,0.41092015355825423,75.19239870000092,,,1.095786699999735,1.044338870833346,,0.8399999737739563,none,0.032611701637506485,0.032611701637506485,1.0,,0.6537487359046936,0.5885,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1440,0.44885340332984924,76.29386700000032,,,1.1014682999993965,1.0451214657534291,,0.85999995470047,none,0.03569116070866585,0.03569116070866585,1.0,,0.6659108762741088,0.5842,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1460,0.4383918926119804,77.39824690000023,,,1.1043798999999126,1.0459222554054086,,0.7999999523162842,none,0.03708329424262047,0.03708329424262047,1.0,,0.6712729633331299,0.5809,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1480,0.440688519179821,78.55430390000038,,,1.1560570000001462,1.0473907186666718,,0.699999988079071,none,0.036187440156936646,0.036187440156936646,1.0,,0.6677121940612794,0.577,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1500,0.4432885989546776,79.69120300000213,,,1.1368991000017559,1.048568460526344,,0.8999999761581421,none,0.041886989027261734,0.041886989027261734,1.0,,0.6589543711662292,0.5753,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1520,0.43032277524471285,80.85621720000199,,,1.1650141999998596,1.0500807428571688,,0.7599999904632568,none,0.03348821401596069,0.03348821401596069,1.0,,0.6801866707801819,0.5678,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1540,0.4186992272734642,81.95281040000191,,,1.0965931999999157,1.050677056410281,,0.7799999713897705,none,0.038333021104335785,0.038333021104335785,1.0,,0.6676782333374024,0.5736,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1560,0.43738726526498795,83.02511090000189,,,1.072300499999983,1.0509507708861,,0.8999999761581421,none,0.03453664854168892,0.03453664854168892,1.0,,0.6569161838531494,0.5835,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1580,0.4154221922159195,84.16683430000194,,,1.1417234000000462,1.0520854287500243,,0.8399999737739563,none,0.035348642617464066,0.035348642617464066,1.0,,0.6793303329467774,0.5861,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1600,0.43955745697021487,85.27711470000213,,,1.1102804000001925,1.0528038851852115,,0.8999999761581421,none,0.033902961760759354,0.033902961760759354,1.0,,0.6565219174385071,0.5865,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1620,0.3950218617916107,86.38378290000037,,,1.1066681999982393,1.0534607670731753,,0.9199999570846558,none,0.035328030586242676,0.035328030586242676,1.0,,0.6725551825523376,0.5788,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1640,0.40107780396938325,87.52222190000248,,,1.1384390000021085,1.0544846012048492,,0.9399999976158142,none,0.036710284650325775,0.036710284650325775,1.0,,0.6714615071296692,0.5748,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1660,0.4063496649265289,88.63354700000127,,,1.111325099998794,1.055161273809539,,0.8399999737739563,none,0.036184217780828476,0.036184217780828476,1.0,,0.6700969595909119,0.5721,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1680,0.4213209554553032,89.75149710000187,,,1.1179501000005985,1.055899965882375,,0.8799999952316284,none,0.03713373467326164,0.03713373467326164,1.0,,0.6626934925079345,0.5838,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1700,0.43628286719322207,90.87173630000325,,,1.1202392000013788,1.0566480965116656,,0.7999999523162842,none,0.036092665046453476,0.036092665046453476,1.0,,0.6562393196105957,0.5823,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1720,0.3877324044704437,91.98385180000332,,,1.1121155000000726,1.0572856528736014,,0.8799999952316284,none,0.034440044313669205,0.034440044313669205,1.0,,0.6650197412490845,0.5839,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1740,0.3901339426636696,93.1125486000019,,,1.128696799998579,1.0580971431818398,,0.8999999761581421,none,0.03498793765902519,0.03498793765902519,1.0,,0.6687877354621887,0.5761,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1760,0.4095754325389862,94.22691040000063,,,1.1143617999987327,1.0587293303370857,,0.8199999928474426,none,0.03281571343541145,0.03281571343541145,1.0,,0.6721062908172607,0.581,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1780,0.40410084575414656,95.34839500000089,,,1.121484600000258,1.059426611111121,,0.85999995470047,none,0.0348382443189621,0.0348382443189621,1.0,,0.6706824666023254,0.5778,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1800,0.41327090561389923,96.47116180000012,,,1.1227667999992264,1.0601226571428584,,0.9599999785423279,none,0.035782165825366974,0.035782165825366974,1.0,,0.6759748246192933,0.5706,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1820,0.3828132599592209,97.57955030000085,,,1.1083885000007285,1.0606472858695744,,0.8999999761581421,none,0.03387487679719925,0.03387487679719925,1.0,,0.6763608005523681,0.5791,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1840,0.3668093517422676,98.76013120000061,,,1.180580899999768,1.0619368946236625,,0.8999999761581421,none,0.031801268458366394,0.031801268458366394,1.0,,0.6697978182792663,0.5824,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1860,0.39657953232526777,99.79320210000151,,,1.0330709000008937,1.061629809574484,,0.8799999952316284,none,0.037691112607717514,0.037691112607717514,1.0,,0.6775664561271667,0.5839,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1880,0.40192431062459943,100.87236530000155,,,1.079163200000039,1.0618143715789636,,0.9199999570846558,none,0.037833668291568756,0.037833668291568756,1.0,,0.6779729913711547,0.5793,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1900,0.4082855671644211,102.03003360000002,,,1.1576682999984769,1.0628128500000003,,0.8199999928474426,none,0.03467939421534538,0.03467939421534538,1.0,,0.6690591798782348,0.5799,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1920,0.3601553127169609,103.24593880000248,,,1.215905200002453,1.06439112164951,,0.8999999761581421,none,0.03380442410707474,0.03380442410707474,1.0,,0.700930166721344,0.5733,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1940,0.38676219135522844,104.34309760000178,,,1.0971587999993062,1.0647254857143038,,0.8999999761581421,none,0.0327325202524662,0.0327325202524662,1.0,,0.6921126680374146,0.5727,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1960,0.3925081893801689,105.49657430000298,,,1.1534767000011925,1.0656219626262926,,0.9599999785423279,none,0.0332680270075798,0.0332680270075798,1.0,,0.6724097121238708,0.5758,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,1980,0.3817824020981789,106.61209100000269,,,1.1155166999997164,1.0661209100000268,,0.8799999952316284,none,0.03337474167346954,0.03337474167346954,1.0,,0.6943067607879638,0.5725,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,2000,0.39100981652736666,107.76748710000174,,,1.1553960999990522,1.0670048227722946,,0.9399999976158142,none,0.03173646330833435,0.03173646330833435,1.0,,0.6815485040664673,0.5736,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,2020,0.34652007967233656,108.8638228000018,,,1.0963357000000542,1.0672923803921746,,0.8799999952316284,none,0.032540980726480484,0.032540980726480484,1.0,,0.6916392368316651,0.5782,,67,baseline
cifar10_cnn3__adam__none__none,cifar10_cnn3,adam,none,none,none,,2040,0.35005098581314087,109.97654500000135,,,1.1127221999995527,1.0677334466019548,,0.9799999594688416,none,0.03148975595831871,0.03148975595831871,1.0,,0.6888537685394287,0.5733,,67,baseline
