run_label,step,loss,accuracy,chi_k_grad,chi_k_grad_ema,subspace_usefulness/rho,projector/subspace_pct,validation/loss,validation/accuracy,loss/std,accuracy/std,chi_k_grad/std,chi_k_grad_ema/std,subspace_usefulness/rho/std,projector/subspace_pct/std,validation/loss/std,validation/accuracy/std
baseline,2800,0.3512922629714012,0.9133333166440328,,,,,0.7135145932197572,0.5628666666666667,0.02020658963475802,0.041633313690031516,0.0,0.0,0.0,0.0,0.0049846835751887215,0.010027129865187414
baseline,2820,0.3084990161160628,0.9799999992052714,,,,,0.728869167804718,0.5583333333333333,0.02114251334939607,0.03464101752788786,0.0,0.0,0.0,0.0,0.010090183341199564,0.014114295353765747
baseline,2840,0.3262989342212677,0.9133333166440328,,,,,0.7144002217292785,0.5627333333333334,0.020910129710891102,0.03055050151141527,0.0,0.0,0.0,0.0,0.007273602914336673,0.011500144926623079
baseline,2860,0.33175634990135827,0.9466666579246521,,,,,0.7158601722399394,0.5632,0.021863896771703736,0.01154699437171005,0.0,0.0,0.0,0.0,0.014813849627523655,0.003724244889907276
baseline,2880,0.33754744082689286,0.9399999777475992,,,,,0.7178056158065796,0.5618666666666666,0.03020905751490434,0.03464101752788786,0.0,0.0,0.0,0.0,0.012596542703940204,0.004336281048702147
baseline,2900,0.35234169761339823,0.9133332967758179,,,,,0.7140394458134969,0.5588666666666667,0.01527852715730853,0.01154699437171005,0.0,0.0,0.0,0.0,0.0025531498481303557,0.010729554200120919
baseline,2920,0.31296606386701264,0.9333332975705465,,,,,0.7189388425191243,0.5612,0.016088286463699763,0.041633313690031516,0.0,0.0,0.0,0.0,0.00921313010369484,0.001946792233393096
baseline,2940,0.3246931379040082,0.9266666571299235,,,,,0.7179581616083781,0.5579333333333333,0.01991152309577201,0.041633313690031516,0.0,0.0,0.0,0.0,0.00825796113362099,0.009521204405606061
baseline,2960,0.3231056615710259,0.9333332975705465,,,,,0.7206935579617818,0.5609666666666667,0.020728596528250497,0.041633313690031516,0.0,0.0,0.0,0.0,0.013219880806111035,0.009820556671255188
baseline,2980,0.32939695864915847,0.9466666380564371,,,,,0.7157482800483703,0.5585,0.01984760513236594,0.041633313690031516,0.0,0.0,0.0,0.0,0.002929553529225727,0.009296773633901165
baseline,3000,0.334346911807855,0.9666666388511658,,,,,0.7191864411036173,0.5619,0.02581580877554111,0.0230939887434201,0.0,0.0,0.0,0.0,0.0064917276688183125,0.005301886456724539
bulk,1020,0.5019552414615949,0.8199999729792277,0.8097793529431025,0.8345252865383402,0.7402677734692892,83.04515673001116,0.6452161643664042,0.5741666666666666,0.021214403589465605,0.03464101752788786,0.019519184442254436,0.012063594191621037,0.08209166123964451,2.8985863430180383,0.0022578434895964648,0.004923751956926097
bulk,1040,0.49428294946750007,0.8333333134651184,0.8270096798737844,0.817121422238349,0.6807702779769897,75.98347062501699,0.644846645450592,0.5758666666666666,0.016385238233304216,0.0642909993870333,0.002446820787393042,0.007653269261741337,0.06090474977110982,0.7369326900593489,0.002021521960820921,0.005493025881363899
bulk,1060,0.49168621003627777,0.7599999904632568,0.8345913032690685,0.8309087837580668,0.7161000569661459,74.8742625669467,0.6424747028986614,0.5797333333333333,0.009575128342359242,0.06000000238418579,0.0023636400026736,0.0025643150242085785,0.09934659206432842,2.321022259797258,0.0009126739842762137,0.0029022979401387115
bulk,1080,0.4893442193667094,0.7333333094914755,0.8401197880506516,0.8369809167414886,0.6751323342323303,73.89690889813228,0.6419829105377196,0.5791000000000001,0.022987143042569363,0.061100983512615226,0.011616393155389607,0.006844964849505464,0.022856849096528607,2.154292049215016,0.0034712321013518612,0.007118988692223071
bulk,1100,0.5007754390438398,0.7933333118756613,0.8390413771073023,0.8399231074918504,0.6669861872990926,73.05956556017726,0.6417355291684469,0.5788333333333333,0.022512197731654977,0.09018499717138982,0.007696143303920706,0.005633559099100945,0.07465708628356524,0.4119827061013617,0.0019179007271464506,0.0033201405592735767
bulk,1120,0.4731345241268476,0.7866666515668234,0.8441404968500138,0.8423362296237297,0.6914914647738138,73.08267406138705,0.6426208732922872,0.5794666666666667,0.02076054522131706,0.10263202189724456,0.006548118777731102,0.005154550416107128,0.04101776005519373,5.73228293493823,0.0025399439736101385,0.004864497233356532
bulk,1140,0.4629684790968895,0.8266666531562805,0.8429716795682908,0.8431252754130266,0.7335671782493591,74.04779381779626,0.644212914276123,0.5802333333333333,0.018562902319430138,0.07571876083586496,0.006315994304429588,0.008206264780537976,0.10371493309359131,4.468613163398315,0.0026027364804593034,0.005162686639079849
bulk,1160,0.47887585461139687,0.7399999698003134,0.850334299604098,0.8483243651481952,0.6520829002062479,70.86017997444472,0.642920503393809,0.5802666666666667,0.024690962554128816,0.05291500955024799,0.006574956088587546,0.0031493090926973254,0.03064039662328044,2.9549741062410537,0.0022953589396880673,0.003873413653785661
bulk,1180,0.4782652139663696,0.7866666316986084,0.8440981368223825,0.8443718654418163,0.6799220641454061,71.39303482587064,0.6431670820236206,0.5822333333333334,0.020815417350676418,0.0230939887434201,0.014016552591853706,0.0066608363999910965,0.013239314384835079,2.140165543974269,0.0035079689595591086,0.0036198526673516867
bulk,1200,0.4788173193732897,0.7266666690508524,0.8411629339059195,0.8450647851586305,0.8084773619969686,75.32148003153631,0.6415156437238058,0.5834,0.017071938258092605,0.041633313690031516,0.008811309106084483,0.008412801471973057,0.1426327228920802,1.7804876943357804,0.0034023357650525177,0.0025159491250818624
bulk,1220,0.4476246525843938,0.7799999912579855,0.8521401256322861,0.8464871504550532,0.6838970979054769,71.8212217600522,0.6435848257700602,0.5851666666666667,0.02210810867928733,0.0692820350557757,0.011750834298289976,0.010496090061233358,0.0490370337882339,2.867970502114975,0.0018478172210584368,0.003601851375797393
bulk,1240,0.45771100123723346,0.7866666515668234,0.8443046361207962,0.8465090955898646,0.6389773885409037,70.30557594540956,0.645014237721761,0.5821,0.024896124588729477,0.04618801189959788,0.008722649843721977,0.005295268914183058,0.027347786123302013,4.037859029298347,0.0029090225101348222,0.0017776388834631282
bulk,1260,0.46091165840625764,0.7933332920074463,0.8440593759218852,0.8447254949799596,0.6879070202509562,76.45379659081641,0.6457019128163656,0.5827333333333334,0.02185015865500166,0.07023768410473892,0.0017832718520594084,0.0032436998382350166,0.03336638717343088,2.2795856781665416,0.003054994479831348,0.0017897858344877952
bulk,1280,0.46732220699389776,0.753333310286204,0.8474115451176961,0.8465140148541583,0.6765278776486715,72.4478699399179,0.64455270652771,0.5839666666666666,0.017417362795209487,0.050332213147231165,0.007567567741976053,0.0059399351263269085,0.028534185345504375,3.0962309419270553,0.001887875259421602,0.0018147543451755295
bulk,1300,0.4700105016430219,0.806666632493337,0.845128823320071,0.8457449550030138,0.7589512666066488,74.06954299540548,0.6451327095031738,0.5847666666666668,0.019669930213714208,0.03055050801480895,0.010716205806439956,0.004695491799959494,0.13112737376533426,5.026800546099089,0.002067856910095455,0.0030664855018951906
bulk,1320,0.45094174792369207,0.7599999904632568,0.8417357951402664,0.8429965697048312,0.7251620093981425,70.03642987249545,0.6467908395767212,0.5844333333333334,0.021312040762354042,0.03464098311513015,0.005976257589479527,0.006308806072987636,0.14293944533276293,4.458679421017911,0.0029476162055149134,0.0052500793644794635
bulk,1340,0.4415285860498746,0.7866666316986084,0.8435443490743637,0.8445863824924298,0.6960628628730774,74.4596688687709,0.6482705314954121,0.5837333333333333,0.025539123628610272,0.08082901959526972,0.003075598630824364,0.0033351821722987685,0.03130479646503289,3.4845037565309425,0.003074918030699121,0.0014189197769194709
bulk,1360,0.44355298827091855,0.8066666523615519,0.8487551401058834,0.8453067551456157,0.7518576383590698,75.71704319930403,0.6475471800486247,0.5846666666666667,0.024706093650271706,0.04163331369003155,0.0013388679290391708,0.004884490666222094,0.029208488904977133,4.2800519936020445,0.003907044061658269,0.003744774136491154
bulk,1380,0.45945162773132325,0.8666666348775228,0.8510852058728536,0.848759880399586,0.6609403689702352,70.15197237854444,0.6476021920522054,0.5837666666666667,0.01768574360290651,0.011547028784467764,0.013344845756863908,0.009458526906893383,0.026563737453560783,1.2764135466854427,0.0030108838803154566,0.0025106440076867243
bulk,1400,0.4536560669541359,0.8466666340827942,0.8446202586094538,0.8477832565215512,0.7347507079442342,74.33053312671615,0.6484687506357828,0.5830666666666667,0.016461857421121977,0.04163333755098831,0.0038269037278374314,0.004284963912221016,0.16460288997105868,0.6945531743370874,0.0035776702844379426,0.0026388128644019284
bulk,1420,0.4259311522046725,0.8199999729792277,0.8483406573534013,0.8450525840343529,0.6433208187421163,68.26523122094446,0.6503647471110026,0.5829,0.022096931910319566,0.03999999165535343,0.009469599179411205,0.007718490041762875,0.015998697790892205,2.9286219237591333,0.005795692423538013,0.004214261501141157
bulk,1440,0.4406585151950518,0.8199999729792277,0.8491419682900111,0.8513092895873559,0.7053344249725342,73.36133539950521,0.6496771032969156,0.5827666666666667,0.02385483572666346,0.052915009550247964,0.011322358597223825,0.008118423669718112,0.06998966851244245,5.640006603089743,0.0036549307412397833,0.0038070110760718198
bulk,1460,0.4383333255847295,0.8133333126703898,0.8511151949564616,0.8496822490218717,0.6865915656089783,70.3436370062257,0.6503780788739522,0.5848,0.019686098426993422,0.030550508014808977,0.0015291213209138131,0.005498988191842478,0.019184688377545125,3.338232809836738,0.0037572907605879797,0.005755866572463296
bulk,1480,0.4419309089581172,0.8399999737739563,0.8476175437370935,0.8498574418024534,0.6761022806167603,70.57744066552483,0.6515177597999573,0.5841333333333333,0.022726281106086894,0.019999980926513672,0.0023469844018363948,0.0028035834864480694,0.009604935775138122,2.5519203608689547,0.0033150740935367663,0.0041307787804884125
bulk,1500,0.44770661095778147,0.7999999721844991,0.8476305902004242,0.8487327309105481,0.7387067476908366,71.82665905445451,0.6511092946370444,0.5838333333333333,0.018073343353023224,0.02000001072884346,0.01141974271192664,0.008340914946173521,0.07010407872881518,2.576730102702359,0.0034554874492122114,0.0036018513757973265
bulk,1520,0.4257152835528056,0.8466666539510092,0.853644714752833,0.850688803821014,1.0350815256436665,75.85161623576109,0.6527426658630371,0.5855,0.02343224796898244,0.08326665124101618,0.0018475589344354635,0.0046804065056282014,0.32358435802880303,3.5912647800934394,0.004347647472847185,0.003404408906109798
bulk,1540,0.42944434682528176,0.7599999904632568,0.8532510608434677,0.8517826062591526,0.6991748809814453,73.39939646032134,0.6532169274648031,0.586,0.017242767932592714,0.05291503207868933,0.011922792275160868,0.006562589275044004,0.022332208821210064,4.748129400648895,0.004013217502139636,0.004794788837894773
bulk,1560,0.42310686856508256,0.8399999737739563,0.8484771380821864,0.8508174595761474,0.7309324145317078,69.47366990185684,0.6546624961217244,0.5857333333333333,0.02210814045839773,0.019999980926513672,0.007317484879152251,0.006485178722418246,0.032919875541917006,3.538598705875864,0.004475288230721187,0.003137408697210704
bulk,1580,0.42660429378350573,0.85999995470047,0.8562590926885605,0.8531087162126921,0.6865861415863037,70.14925373134328,0.6535209111849466,0.5856,0.015184141334318179,0.0,0.00736424512440201,0.005986248165779131,0.04154284490720453,2.1684185544557737,0.00430760005387889,0.003099999999999952
bulk,1600,0.4419824108481407,0.8466666340827942,0.8502489576737086,0.8512409973514466,0.6474231084187826,66.44237827257156,0.6528426705678304,0.5856333333333333,0.025962206851891028,0.01154699437171005,0.004765932178654077,0.005228137567020381,0.023423711247959337,0.7633652001314086,0.003624677171072624,0.0032624121954979105
bulk,1620,0.4101353853940964,0.8799999753634135,0.8508219063282013,0.8528967420728013,0.8166343768437704,73.64679335562624,0.6557785511970521,0.5856333333333333,0.02168286061418088,0.039999991655353444,0.012990097734970774,0.008351639042333799,0.1808492171572861,3.1112814915700873,0.0045044879447489776,0.00526339560866681
bulk,1640,0.41854666123787565,0.7999999721844991,0.8421965569257736,0.8450607935325635,0.7224936286608378,75.72791778810864,0.6566977893193563,0.5847,0.016584014950715705,0.03999999165535343,0.008749220622405797,0.003601122177426519,0.025816325193614383,7.082950464071474,0.004292443210006799,0.002705549851693771
bulk,1660,0.42318857709566754,0.85999995470047,0.8547217309474945,0.8502282452697618,0.6802269617716471,72.90868064051328,0.6576549592653911,0.5855666666666667,0.02332516634725998,0.0,0.006131024920118448,0.005970695482113439,0.026223133815483787,1.710660550554384,0.005324193370125865,0.003970306453327477
bulk,1680,0.42386402587095895,0.7799999713897705,0.846969207127889,0.849596966797133,0.7744632164637247,71.80219122964412,0.6569177762985229,0.5867333333333333,0.018932664966698896,0.03464098311513015,0.006428469602818911,0.005466020257188676,0.13392926830758017,1.8883441455185062,0.005412781357447211,0.00196553639837408
bulk,1700,0.4240053683519363,0.8066666523615519,0.8558668891588846,0.8517174876529814,0.6516966819763184,69.75369056357556,0.6569766880353292,0.5862333333333334,0.023549166377884068,0.05773500627130796,0.0035463579129178797,0.0035605588560460645,0.02269881845991184,1.4481103421062453,0.0037912561750204333,0.003784617990409768
bulk,1720,0.4014501184225083,0.8399999737739563,0.8550408720970154,0.8558776900692773,0.6940926114718119,68.9408150504309,0.6592299626350403,0.5846333333333333,0.021107736391134894,0.04000002145767212,0.0013661604191721477,0.0008684582934343001,0.04096548336147277,1.2641731409915262,0.0039355994970084645,0.003137408697210626
bulk,1740,0.41062800933917365,0.8333332935969034,0.855566519498825,0.85631736841129,0.80581663052241,71.4066280618764,0.6597032137552897,0.5848666666666666,0.013659638635008626,0.03055050801480895,0.001917164721890242,0.0029709482242735808,0.1467451498016641,3.947847145349493,0.0032404814126936465,0.003353108010985226
bulk,1760,0.40259932875633236,0.8399999737739563,0.8540040532747905,0.8536911431105306,0.7077639102935791,73.11937579860262,0.6615499928474425,0.5853333333333334,0.015388205960066492,0.07211101459858751,0.0006781221524923052,0.003183309157543019,0.05066439887656163,5.9854239609652415,0.004814426693380934,0.003330665599145759
bulk,1780,0.4203150282303492,0.8333332935969034,0.8451780696709951,0.8468026149507705,0.700323740641276,69.50357502106952,0.6609436923662821,0.5885666666666666,0.02897670636733025,0.057735040684065674,0.011860262652127139,0.009366016834256715,0.04378329876905539,5.392768063425667,0.005474667528391078,0.0029022979401386938
bulk,1800,0.4172980984052022,0.8799999753634135,0.85289915005366,0.8519332135139533,0.9361541271209717,72.68303292281762,0.6622866086006165,0.5871000000000001,0.03052208214431919,0.020000010728843474,0.004364626059678825,0.003929603882365494,0.2362572995257419,3.256908427328237,0.006098158311954156,0.0052421369688324514
bulk,1820,0.3884242211778959,0.90666663646698,0.8483287870883941,0.8497241943551875,0.6634000937143961,70.16284696734904,0.665204064655304,0.5863333333333333,0.02360029928149267,0.0230939887434201,0.0030882848197813606,0.0005681610136235783,0.03597250413337233,2.152034227600728,0.005143853552315021,0.0016165807537309115
bulk,1840,0.3945448358853658,0.9199999769528707,0.8497484544912974,0.8503804965731633,0.728763739267985,70.99475301090177,0.6665465334574382,0.5842666666666667,0.01644518253602014,0.02000001072884346,0.004186843374952165,0.004060717663207729,0.0715900858753184,1.4367735379630695,0.00333855411274784,0.002797022226106467
bulk,1860,0.40086262027422587,0.8733332951863607,0.8513537754615147,0.8509403970099267,0.7432753245035807,74.46238751597205,0.6647438120524088,0.5851000000000001,0.018007057964282015,0.023094023156177812,0.003196367979252263,0.002570859112306758,0.042710583628302205,0.46175404389120284,0.004150474506227,0.004063249930782012
bulk,1880,0.4128489022453626,0.8733333150545756,0.8518944650888444,0.8520186375062363,0.8633578419685364,73.76233586167523,0.6652211782137553,0.5852666666666666,0.028168655955665756,0.10263202189724457,0.00923802992491061,0.004271687995619696,0.30510419469883593,3.5100338622469605,0.005721484053337989,0.0020256686138984785
bulk,1900,0.4127513806025187,0.8666666348775228,0.8518295804659526,0.8510681138381792,0.7055338422457377,70.44286762906778,0.6648037103652954,0.5858666666666666,0.026523817488425288,0.05033221314723113,0.0014993774374551909,0.0029368768041726726,0.06315780491742376,3.638434474675017,0.006780858193435347,0.0024110855093366743
bulk,1920,0.3823754126826922,0.9199999570846558,0.8558038900295893,0.8537041784421383,0.7206000685691833,71.98026262131964,0.6668297773361206,0.5844999999999999,0.01654749376238528,0.06000000238418579,0.007501003969627365,0.00460564664973545,0.07573552415217237,3.3794250079702746,0.004418386496052277,0.003915354390090405
bulk,1940,0.3863280246655146,0.8266666332880656,0.8482346733411154,0.8507388581021619,0.7518045902252197,73.36677269390752,0.6694330041249593,0.5851000000000001,0.027350312646058066,0.023094023156177812,0.0014542843015034525,0.00419614254932614,0.18075558357200894,5.516454559391981,0.005519108634706544,0.0029546573405388483
bulk,1960,0.3963442916671435,0.8933332959810892,0.8531711270411809,0.8498044193050931,0.6662044525146484,73.21316912704238,0.6699382272402445,0.5836666666666667,0.01790579267554368,0.057735040684065674,0.0011767048214773525,0.0015315988537374131,0.006823462065437376,2.884025984339045,0.004007576836098381,0.001686218649325583
bulk,1980,0.40326006213823956,0.8066666523615519,0.85147392253081,0.8533230366946185,0.7090679208437601,68.79400810156865,0.6686300847053528,0.5847333333333333,0.025670856494008323,0.061100983512615246,0.0037054012548675113,0.00021218158208466859,0.09791987082557772,7.011273988618884,0.004617836556741072,0.0018009256878987034
bulk,2000,0.40241741935412084,0.8533332943916321,0.8546643416086832,0.8536577242778568,0.7075225710868835,73.08947067938993,0.6687913110097249,0.5847666666666667,0.01735457741299037,0.05033224077912798,0.00368357704142819,0.004362563608562776,0.06173240840471853,3.6392616601042684,0.006272454031544216,0.004895235779135953
bulk,2020,0.3734520152211189,0.8933332959810892,0.8548364539941152,0.8547592171089554,0.674414336681366,70.58015931272598,0.6722190719922384,0.5850666666666667,0.01163730135740219,0.030550508014808977,0.006842708070147409,0.005226176187232615,0.06293713404039507,1.4586676015488464,0.004931381450214878,0.00323161466349775
bulk,2040,0.37964349935452146,0.90666663646698,0.8528548111518224,0.8553191027670323,0.7347818811734518,74.4596688687709,0.672123338063558,0.5829,0.027004529175958792,0.04163333755098831,0.005341279908490587,0.005571223173182775,0.04418575265898138,3.115161334913306,0.005416478170126756,0.004272001872658786
bulk,2060,0.39538736740748087,0.9066666563351949,0.8525545457998911,0.8511859149598587,0.8027684887250265,73.35861675230406,0.6734038530667622,0.5837333333333333,0.0161467250312331,0.057735040684065646,0.010211743558915552,0.008770512304077886,0.21682323846779425,5.671118914085485,0.004872796253433194,0.003600462933198129
bulk,2080,0.39236341913541156,0.8799999753634135,0.8507856587568918,0.8522995203794951,0.7496909697850546,72.60962944838649,0.6728244318644205,0.5831666666666667,0.025737798783715175,0.0721110476612944,0.003049774433334334,0.005188922854915503,0.0758814784103164,4.9756797756453714,0.004682062956326759,0.004214656965084255
bulk,2100,0.39245269497235613,0.8866666555404663,0.8520537267128626,0.8511204936711388,0.9333157539367676,71.16466846097381,0.6731726547876994,0.5825666666666667,0.0210326823223052,0.05033224077912798,0.005513693143804992,0.0016067597815941025,0.4470666141460261,6.628870423915406,0.006952242906216428,0.0043108390521259185
bulk,2120,0.3661372279127439,0.9266666372617086,0.8563562870025635,0.8548489395408844,0.704192320505778,71.70296060680205,0.6750156690597534,0.5823666666666666,0.02441764117700369,0.030550508014808967,0.0038008953358605623,0.003539929373687165,0.03051437403905813,3.72904286634063,0.0045721906145460055,0.002098412098071566
bulk,2140,0.36949072281519574,0.8666666547457377,0.8548456430435181,0.8543476962644934,0.691310187180837,72.44515129271674,0.676427026939392,0.5827,0.020346217365198784,0.04163331369003155,0.00579377519143354,0.002473300427780982,0.0258945677086636,3.1057516135571026,0.005900501160564669,0.0032449961479176026
bulk,2160,0.38232494443655013,0.8799999753634135,0.8576069345076879,0.8559496014413074,0.6424192190170288,67.04455862762688,0.6777481821695964,0.5821333333333333,0.027476865806815215,0.03999999165535343,0.008099836151130963,0.004563283005173535,0.029283662945889823,4.465587197447913,0.006283982865582308,0.0035949038002891774
bulk,2180,0.38588839620351795,0.9133333166440328,0.8544187506039936,0.8562400662067238,0.7085013190905253,71.82665905445451,0.6774915168762208,0.5813333333333334,0.01658395451248592,0.05773500627130796,0.0057436928845495915,0.0011683065101004758,0.04475998605208624,1.8805341753720555,0.00531064856693441,0.006028543218169102
bulk,2200,0.39333831369876865,0.8866666356722513,0.8539602597554525,0.8539162331938095,0.6785486539204916,69.06451349808334,0.6759890647888184,0.5805666666666667,0.024209287347243265,0.08326662738006309,0.00350543005330899,0.002949396047980396,0.04130977405171456,6.427662080975601,0.00616828990967117,0.0035571524191877982
bulk,2220,0.3553764075040817,0.9133333166440328,0.8570765564839045,0.8553228676164814,0.6765090028444926,69.90729413044069,0.6790700781822204,0.5832,0.027628756972363833,0.023094023156177812,0.0034262053599313663,0.0022236970479801387,0.05308808614865686,1.2913094856151162,0.006067656739542628,0.0038626415831656585
bulk,2240,0.36593514382839204,0.90666663646698,0.8573084841171901,0.858006500388214,0.7404531836509705,71.67577413479053,0.6810379081726073,0.5816666666666667,0.028417599254053582,0.0642909993870333,0.004152928742546793,0.0037278742501855437,0.07972175993974208,0.46897255226421053,0.005319634505123474,0.0028431203515386434
bulk,2260,0.3763311455647151,0.8733333150545756,0.8481841127077739,0.8513559637016295,0.8441449006398519,72.30242231465623,0.6803021880785624,0.5780333333333333,0.021406498923571837,0.07571877395560299,0.001105919775384834,0.003038934894426242,0.2888051156139605,2.4887752567200296,0.006015086592578014,0.002550163393458033
bulk,2280,0.38264447848002114,0.8666666348775228,0.8558795263369877,0.8547103588492396,0.7290773193041483,73.49862708316341,0.680199961535136,0.5801999999999999,0.0164751282473176,0.01154702878446774,0.003893205476202179,0.004141027138291997,0.021183397041042468,3.97436350827959,0.005634887212277205,0.0023302360395461874
bulk,2300,0.38189798494180044,0.853333314259847,0.8481209844350815,0.8496764770972568,0.7650373578071594,74.06410570100319,0.6816865737279256,0.5784666666666667,0.013408915538610233,0.0461880463123556,0.011572375452665533,0.006904241767888776,0.12725071295784932,5.419933100144577,0.008096174126624181,0.006132971003790347
bulk,2320,0.35022276043891903,0.9266666372617086,0.8516005476315817,0.8502441038170757,0.6783897280693054,71.41478400347988,0.684943545627594,0.5791666666666667,0.019919093788334143,0.07571877395560296,0.010817598012304848,0.009068842234821226,0.025405793457394327,1.2725904496295406,0.00659854304412959,0.004957149718672339
bulk,2340,0.3593802616000175,0.8999999761581421,0.8524616787830989,0.8521024771769099,0.6660859783490499,70.16284696734904,0.6858489967981974,0.5791000000000001,0.02257442826405554,0.06000000238418579,0.0025353170491400675,0.0038835368728648042,0.036570413400111364,4.303875263349793,0.0071409942076847656,0.007049113419430865
bulk,2360,0.37615289191404977,0.8866666356722513,0.8502206405003866,0.8513603194508713,0.7095521489779154,73.65223065002856,0.6857159086227417,0.5784,0.015183503041152598,0.030550501511415296,0.002248004931454034,0.001662558474075834,0.07281334394608102,6.758329609687647,0.006558637843304407,0.006378871373526797
bulk,2380,0.3744154175122579,0.9266666571299235,0.8460728963216146,0.8484432813349843,0.7111392617225647,75.49819209961123,0.686118305683136,0.5796333333333333,0.0266708940041066,0.04163331369003155,0.007286038283182474,0.005596698754960391,0.022510802838779768,1.7887577829550354,0.0049759744537346915,0.00661991943556214
bulk,2400,0.37533155381679534,0.8799999753634135,0.8469333509604136,0.8458206267657741,0.7662399013837179,74.0396378761928,0.6849180034001668,0.5783666666666667,0.02079453025014265,0.03999999165535343,0.013496630243466578,0.006710485473295857,0.07192115119845734,2.97631251418794,0.0057640655856111426,0.003980368492154194
bulk,2420,0.3479348729054133,0.8733332951863607,0.8529593676328661,0.8515747480763478,0.6871308286984762,72.64769050920262,0.6884404587109884,0.5756,0.021252529398287957,0.041633313690031516,0.001748466604040572,0.005282231717532642,0.050914519020803205,1.8814978318190276,0.007401680641214821,0.0037509998667021732
bulk,2440,0.35704082449277247,0.9199999570846558,0.8459356268246969,0.8473619884421346,0.7357914646466573,71.5629502759427,0.6908576319058737,0.5779333333333333,0.020307040306025544,0.0,0.013146150758094272,0.009922697617796778,0.10457939894905391,4.201238914130452,0.005019223405255365,0.004722640504350642
bulk,2460,0.36087955335776006,0.8933332959810892,0.856188799937566,0.8516736812137252,1.079331596692403,71.43109588668678,0.6916931236267091,0.5776333333333333,0.011907502416926634,0.030550508014808977,0.0013998259423845998,0.004476169887252427,0.7429120761803875,5.790720452995234,0.005629249025478342,0.0034530180036213623
bulk,2480,0.36783769130706784,0.9133333166440328,0.858708944916725,0.8591557068787733,0.7925053636233012,74.43927901476225,0.6893074202855427,0.5773,0.022298998051323737,0.03055050151141527,0.003253767278730379,0.001634214195609191,0.1475744122546179,3.549678579806909,0.006057115118085969,0.00357910603363467
bulk,2500,0.3694475824634234,0.9266666372617086,0.8559503147999447,0.8569045110102906,0.7875736355781555,73.46872196395074,0.68746208597819,0.5775333333333333,0.025739873004277637,0.030550508014808967,0.0009721690127120505,0.0024106366488253457,0.16184661722411572,1.908808355580696,0.005046917600895743,0.005021288015373493
bulk,2520,0.33736715068419776,0.8666666547457377,0.8590888520081839,0.857609970013025,0.8597204089164734,72.52399206155017,0.6922019864082336,0.5755666666666667,0.021265840964931493,0.04163331369003155,0.0016367108787794685,0.0009742312492934085,0.27484883819302924,5.829416588899714,0.00412323462662392,0.004812830075260617
bulk,2540,0.34463206728299456,0.9199999570846558,0.8564888397852579,0.8580401394732194,0.6837662061055502,69.4872631378626,0.6927800479888916,0.5784666666666666,0.021928581499043934,0.0,0.0025052557459035356,0.002665021193360844,0.016460587972693987,0.5786744503725514,0.00474669736374447,0.003274650108535723
bulk,2560,0.3554413373271624,0.8933333158493042,0.8557368328173954,0.8550144336090542,0.6829545497894287,68.78993013076693,0.6926998587608337,0.5761666666666666,0.024203524432884076,0.05033224077912798,0.004922394600002965,0.00393920286999798,0.0361532957858038,2.3212085392008808,0.006592800545511015,0.003407834111768508
bulk,2580,0.3661526759465536,0.8866666356722513,0.8535082966089248,0.8548645208814586,1.4484892288843791,77.24356360275128,0.6938384288787841,0.5766,0.01608272773104582,0.07571879494719001,0.008645353490492263,0.008430081323822003,1.0617152122697537,3.9811947493452524,0.006762591314775494,0.0072546536788464285
bulk,2600,0.3661393990119299,0.9133333166440328,0.8531206121047338,0.8536536696443103,0.7179193695386251,70.17915885055596,0.6938271888415019,0.5751333333333334,0.029565757684855355,0.0461880463123556,0.004005031753970166,0.0022060216137739647,0.07774887305813102,6.224754053483266,0.006966616082515537,0.007078370810669203
bulk,2620,0.3377498413125674,0.9199999769528707,0.8573992758989334,0.8545258190847645,0.6866273482640585,70.04730446130004,0.6955475689888001,0.5743333333333334,0.02203335811125787,0.052915009550247964,0.005173893205311625,0.0025434479531967107,0.041087738598262244,3.0312053750134895,0.006637890550613359,0.005329477773040558
bulk,2640,0.3422531401117643,0.9466666380564371,0.8556164910395939,0.8568299837806385,0.7105331222216288,70.53122366310524,0.6982012356440226,0.5735333333333333,0.015298350035243427,0.023094023156177812,0.004184827590092058,0.00409945609579689,0.05734855461142601,2.980035118907956,0.007679434439450037,0.0060928920336186625
bulk,2660,0.34571544279654826,0.9199999769528707,0.8554289847612381,0.8543930479919859,0.6522279580434164,68.22988880732947,0.6992935895601908,0.5745333333333333,0.019703951322978915,0.020000010728843446,0.0023826982502087347,0.0029590437259996265,0.015604161935571187,1.719343936842719,0.005785855925953662,0.005493025881363875
bulk,2680,0.3595676382382711,0.9266666372617086,0.8536023586988449,0.8561888415909126,0.7706213196118673,73.32871163309137,0.6976488122940063,0.5755666666666667,0.02559472646981575,0.030550508014808967,0.007238375968989704,0.005788902874836904,0.06558033840110898,1.7330624265058594,0.008483570625587617,0.00689951689129996
bulk,2700,0.35651074300209684,0.9266666372617086,0.8521623969078064,0.8530579386849418,0.7415416240692139,71.54391974553461,0.696530672486623,0.5751666666666667,0.019411520960859373,0.05033221314723113,0.0034115836954417508,0.00290915817334512,0.044887148840746675,4.082201540806089,0.007270811896073673,0.005953430383680725
