run,task,optimizer,projector,projection,effective_projection,switched_at_step,step,loss,elapsed_sec,chi_k_grad,chi_k_grad_ema,epoch_time_sec,epoch_time_sec_avg,subspace_usefulness/rho,accuracy,update/projection,update/raw_update_norm,update/projected_update_norm,update/alignment,update/eigvals,validation/loss,validation/accuracy,projector/subspace_pct,seed,run_label
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1480,0.4715996399521828,94.41959829999905,0.8592174053192139,0.8633342526975987,1.3889912000013283,1.2589279773333206,0.8260120749473572,0.7999999523162842,dom,0.033994149416685104,0.027673035860061646,0.8140528983637134,"[0.10536232590675354, 0.035262200981378555, 0.108681321144104, 0.053910866379737854, 0.0367107018828392, 0.036392729729413986, 0.030287019908428192, 0.027315370738506317, 0.11803991347551346, 0.06313302367925644, 0.046743858605623245, 0.04522837698459625, 0.04195123538374901, 0.03859497606754303, 0.036026936024427414, 0.032472800463438034, 0.03097177855670452, 0.029872816056013107, 0.029473306611180305, 0.1055307537317276, 0.07096245139837265, 0.05080053582787514, 0.043916381895542145, 0.04174255579710007]",0.6608205131530762,0.5696,32.55036293940135,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1500,0.4754476994276047,95.7253193999968,0.8601132512092591,0.8591520286114264,1.3057210999977542,1.2595436763157475,0.8495976328849792,0.7999999523162842,dom,0.03197155147790909,0.026282470673322678,0.822058031543533,"[0.0849849209189415, 0.03154991939663887, 0.08560531586408615, 0.057582877576351166, 0.03946373984217644, 0.03754280507564545, 0.02915801852941513, 0.027135513722896576, 0.02411237731575966, 0.11006706207990646, 0.05575971677899361, 0.04780157282948494, 0.045055899769067764, 0.03819207102060318, 0.03506668284535408, 0.0330008827149868, 0.03133225440979004, 0.028898147866129875, 0.027698347344994545, 0.026103230193257332, 0.12210167944431305, 0.06753931194543839, 0.05324489250779152, 0.048159971833229065, 0.043977994471788406]",0.6637745248794555,0.559,33.80229997553217,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1520,0.46019933372735977,97.01413689999754,0.871051025390625,0.8674142631855174,1.2888175000007323,1.259923855844124,0.7375199198722839,0.699999988079071,dom,0.03085758164525032,0.02445286698639393,0.7924427541831612,"[0.15462587773799896, 0.1182548776268959, 0.054261259734630585, 0.04546395316720009, 0.03146180510520935, 0.02719261310994625, 0.12015537172555923, 0.061401888728141785, 0.042334530502557755, 0.03811608627438545, 0.036596909165382385, 0.032735057175159454, 0.03151319548487663, 0.030023375526070595, 0.02924676053225994, 0.027049925178289413, 0.12001661211252213, 0.05681033432483673, 0.05165836215019226, 0.04713071510195732, 0.04116526246070862]",0.6628799772262574,0.5649,29.84259032705326,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1540,0.46888711154460905,98.27353409999705,0.8670076191425323,0.8672687838317239,1.259397199999512,1.259917103846116,0.8725004196166992,0.8399999737739563,dom,0.036903392523527145,0.03076007403433323,0.8335297090835931,"[0.0961073711514473, 0.03926999121904373, 0.13096743822097778, 0.04926758632063866, 0.03989369049668312, 0.03657020628452301, 0.12550388276576996, 0.05691598728299141, 0.05202808231115341, 0.0393134206533432, 0.038604166358709335, 0.03705214709043503, 0.034570321440696716, 0.031188292428851128, 0.03009880892932415, 0.027176177129149437, 0.1386440098285675, 0.06706895679235458, 0.0467633418738842, 0.04385494813323021]",0.6636264276504517,0.5646,26.710708751325342,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1560,0.4656412184238434,99.55743710000024,0.8498001784086228,0.8564446179164451,1.2839030000031926,1.2602207227848132,0.8800497055053711,0.85999995470047,dom,0.05329795181751251,0.037497539073228836,0.7035455921761704,"[0.10478170961141586, 0.04391208291053772, 0.11783372610807419, 0.05993368849158287, 0.045772735029459, 0.04068407043814659, 0.02832336537539959, 0.12799277901649475, 0.06400955468416214, 0.05251864716410637, 0.0410190112888813, 0.0404394157230854, 0.03917874023318291, 0.03320641070604324, 0.03167508542537689, 0.02880248799920082, 0.14192964136600494, 0.09331567585468292, 0.05079780891537666, 0.04776836559176445]",0.6633039989471435,0.5592,26.75148845934263,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1580,0.4593274876475334,100.86303419999967,0.860100170969963,0.8557696772250187,1.3055970999994315,1.260787927499996,0.8454733490943909,0.7999999523162842,dom,0.03435901179909706,0.028430180624127388,0.8274446538324051,"[0.14280489087104797, 0.1118713915348053, 0.06240973249077797, 0.04508291557431221, 0.03544015809893608, 0.03309785574674606, 0.08486326783895493, 0.059092070907354355, 0.04806682467460632, 0.04325869679450989, 0.04016309976577759, 0.03602679446339607, 0.03508913889527321, 0.032147448509931564, 0.03136125206947327, 0.027579251676797867, 0.026143748313188553, 0.02552754245698452, 0.024648629128932953, 0.08032876998186111, 0.060051944106817245, 0.054113104939460754, 0.04859296977519989, 0.042100939899683, 0.04118511080741882]",0.6588257902145386,0.567,35.5599053910774,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1600,0.48847549855709077,102.21508679999897,0.8591864764690399,0.8603431303452483,1.352052599999297,1.2619146518518392,0.8756312131881714,0.7799999713897705,dom,0.03762058541178703,0.031693585216999054,0.8424532704658293,"[0.11227493733167648, 0.04105770215392113, 0.1222091093659401, 0.050761159509420395, 0.0380706861615181, 0.0323856957256794, 0.030192693695425987, 0.11681856215000153, 0.06196967512369156, 0.05317676439881325, 0.04260420426726341, 0.041704170405864716, 0.034352388232946396, 0.03258365020155907, 0.031467683613300323, 0.02936623990535736, 0.028973275795578957, 0.027726896107196808, 0.1682593673467636, 0.06136956065893173, 0.05035332217812538, 0.04600638896226883]",0.6693893848419189,0.5575,29.198270940380066,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1620,0.4723439782857895,103.53301449999708,0.8619404464960099,0.8621978090278606,1.3179276999981084,1.2625977378048425,0.8249073624610901,0.8199999928474426,dom,0.03472505509853363,0.028336895629763603,0.8160360163391134,"[0.14287371933460236, 0.11958982795476913, 0.07085343450307846, 0.05095920339226723, 0.03722310811281204, 0.11413747072219849, 0.05223826318979263, 0.046014636754989624, 0.041721493005752563, 0.0379333458840847, 0.0347478874027729, 0.03282158076763153, 0.03184671327471733, 0.0291330236941576, 0.027027424424886703, 0.026255277916789055, 0.15081331133842468, 0.06431703269481659, 0.05214663967490196, 0.04624317213892937]",0.661631562423706,0.5631,27.7016556561455,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1640,0.45856400579214096,104.88020009999673,0.8578167647123337,0.8599993663307393,1.3471855999996478,1.2636168686746594,0.8108689785003662,0.85999995470047,dom,0.03257935121655464,0.027230137959122658,0.8358097059123181,"[0.09499144554138184, 0.05423617362976074, 0.13735288381576538, 0.04218488931655884, 0.0371069498360157, 0.0362061969935894, 0.032731492072343826, 0.11132083088159561, 0.0568644255399704, 0.04781416058540344, 0.0452277846634388, 0.04346368461847305, 0.03682726249098778, 0.03459232673048973, 0.030324183404445648, 0.02918723039329052, 0.02842409536242485, 0.027978893369436264, 0.11326701939105988, 0.056331463158130646, 0.05601002648472786, 0.04442044720053673, 0.040787529200315475]",0.679237705039978,0.5581,31.290269961667075,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1660,0.4596363350749016,106.16790629999741,0.8561656713485718,0.856124602100102,1.2877062000006845,1.2639036464285407,0.8664830327033997,0.8399999737739563,dom,0.03393077477812767,0.028420332819223404,0.8375975203944831,"[0.1062684878706932, 0.03398957848548889, 0.09234929829835892, 0.04657428711652756, 0.037888407707214355, 0.03690391406416893, 0.03136677294969559, 0.025575529783964157, 0.022623252123594284, 0.1304316222667694, 0.056036368012428284, 0.05049683153629303, 0.04407164826989174, 0.04101414233446121, 0.03808808699250221, 0.03383541852235794, 0.03318952023983002, 0.032317597419023514, 0.029757190495729446, 0.13407038152217865, 0.06884313374757767, 0.05342081934213638, 0.05059242248535156, 0.04335063695907593]",0.6728403151512146,0.56,32.58298670581519,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1680,0.4633411690592766,107.48167909999756,0.8613098174333572,0.8594291366624842,1.3137728000001516,1.2644903423529126,0.8707279562950134,0.7799999713897705,dom,0.03460785001516342,0.02913433499634266,0.8418418070922481,"[0.0999622717499733, 0.03764859214425087, 0.09846948832273483, 0.054187383502721786, 0.04177394509315491, 0.036747001111507416, 0.031114783138036728, 0.03026280365884304, 0.02721874788403511, 0.11227915436029434, 0.06382829695940018, 0.057081181555986404, 0.046175844967365265, 0.039896346628665924, 0.03470811992883682, 0.031819093972444534, 0.03080763854086399, 0.028716832399368286, 0.027128249406814575, 0.12948723137378693, 0.06386768817901611, 0.04497368633747101, 0.04148218780755997]",0.6690173517227173,0.5608,30.49098768452818,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1700,0.47305477112531663,108.74491269999999,0.8594329416751861,0.8602216621445893,1.2632336000024225,1.2644757290697672,0.7729055285453796,0.7199999690055847,dom,0.03566576540470123,0.028960103169083595,0.8119860275104669,"[0.11669682711362839, 0.044833388179540634, 0.13970915973186493, 0.06512728333473206, 0.05750933289527893, 0.04115627706050873, 0.1425444483757019, 0.06862727552652359, 0.05165066942572594, 0.04866061732172966, 0.040931373834609985, 0.03761535882949829, 0.03595256805419922, 0.03392232954502106, 0.0317239910364151, 0.14811240136623383, 0.06402234733104706, 0.05185161158442497, 0.048612017184495926]",0.6658522258758545,0.5576,25.483239540004895,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1720,0.4502795860171318,109.9714340999999,0.8633184999227523,0.8614570498401763,1.2265213999999105,1.264039472413792,0.8400492668151855,0.7400000095367432,dom,0.03554694727063179,0.029855692759156227,0.8398947040896092,"[0.10469386726617813, 0.04866033419966698, 0.131547749042511, 0.05930779501795769, 0.044827982783317566, 0.038504309952259064, 0.0316522940993309, 0.11157453060150146, 0.0563959963619709, 0.0488649345934391, 0.046459347009658813, 0.03971831128001213, 0.03609916940331459, 0.03520545735955238, 0.03146751970052719, 0.029943274334073067, 0.028342628851532936, 0.026856878772377968, 0.13381583988666534, 0.05986646190285683, 0.05265002325177193, 0.046374138444662094, 0.043267473578453064]",0.6700322085380555,0.5678,31.290269961667075,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1740,0.45256702303886415,111.18904289999773,0.8644704997539521,0.8636840407004085,1.2176087999978336,1.263511851136338,0.8625571727752686,0.85999995470047,dom,0.034679919481277466,0.029235396534204483,0.8430064709345043,"[0.14437513053417206, 0.12531356513500214, 0.05564618110656738, 0.0413745641708374, 0.03875841572880745, 0.03361716493964195, 0.09640339761972427, 0.05708455294370651, 0.046976830810308456, 0.04410528764128685, 0.04089296981692314, 0.03758301958441734, 0.035447023808956146, 0.03425457328557968, 0.030581682920455933, 0.02890421636402607, 0.028131121769547462, 0.02650594525039196, 0.11840937286615372, 0.06002049893140793, 0.04862619936466217, 0.045057591050863266, 0.04237225279211998]",0.6725005123138428,0.5651,32.27306092488378,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1760,0.4658994272351265,112.4177810000001,0.8546909213066101,0.8571445362841986,1.2287381000023743,1.263121134831462,0.854191780090332,0.9399999976158142,dom,0.03717457875609398,0.031400926411151886,0.8446881568497766,"[0.14927038550376892, 0.11961868405342102, 0.06591005623340607, 0.04057939350605011, 0.03673176094889641, 0.034361571073532104, 0.029768969863653183, 0.12835752964019775, 0.06943966448307037, 0.05304037407040596, 0.050456129014492035, 0.04211054742336273, 0.037490904331207275, 0.03640248253941536, 0.035294611006975174, 0.03339739143848419, 0.0307090375572443, 0.13591158390045166, 0.06613127887248993, 0.06033356115221977, 0.049164801836013794]",0.6758296236038208,0.5619,29.01068428350053,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1780,0.45257224291563036,113.69746929999746,0.8603824257850647,0.8583675423970112,1.2796882999973604,1.2633052144444163,0.8645706176757812,0.6800000071525574,dom,0.03346309810876846,0.02828907035291195,0.8453810899684526,"[0.14626848697662354, 0.11786879599094391, 0.05058225244283676, 0.03635876625776291, 0.030787399038672447, 0.028907544910907745, 0.11291709542274475, 0.05448849871754646, 0.052898868918418884, 0.04854410141706467, 0.040316544473171234, 0.0378086194396019, 0.0371035635471344, 0.034636590629816055, 0.029246913269162178, 0.02862629108130932, 0.0269330982118845, 0.11321372538805008, 0.05670687556266785, 0.04972586780786514, 0.045344028621912, 0.04417204484343529, 0.04069923236966133]",0.6735902376174927,0.5617,33.1457466764538,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1800,0.46583520621061325,114.98187340000004,0.8610454887151718,0.861024766169454,1.2844041000025754,1.2635370703296707,0.8395151495933533,0.7799999713897705,dom,0.03200800344347954,0.026366308331489563,0.8237411114394495,"[0.08923792839050293, 0.040802646428346634, 0.11660788953304291, 0.05740936100482941, 0.03994438052177429, 0.03082350268959999, 0.02907145582139492, 0.1017964780330658, 0.05814614146947861, 0.04866708442568779, 0.03831738978624344, 0.03646356612443924, 0.03386255353689194, 0.032136496156454086, 0.03108181431889534, 0.02914634346961975, 0.027584871277213097, 0.026078322902321815, 0.0858273133635521, 0.05963047593832016, 0.04919351637363434, 0.04374976083636284, 0.04099171236157417, 0.036901675164699554]",0.6628871141433715,0.5647,33.374113041350626,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1820,0.44036698788404466,116.29582979999759,0.8626617461442947,0.8644160889119027,1.3139563999975508,1.264085106521713,0.8495122194290161,0.8399999737739563,dom,0.035456281155347824,0.030035782605409622,0.847121627725455,"[0.1412743330001831, 0.13130243122577667, 0.06348288059234619, 0.04207294061779976, 0.03801003843545914, 0.03606494143605232, 0.10503671318292618, 0.06679794937372208, 0.0495801642537117, 0.04446715861558914, 0.039480846375226974, 0.03552363067865372, 0.033869028091430664, 0.03227418661117554, 0.03068499080836773, 0.030222145840525627, 0.02728540264070034, 0.026138626039028168, 0.13229508697986603, 0.07336287200450897, 0.05194380506873131, 0.04489821940660477]",0.6654331228256226,0.5599,30.18106190359677,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1840,0.4576611310243607,117.65352859999985,0.8572166115045547,0.8573518589901228,1.3576988000022538,1.2650917053763424,0.7406723499298096,0.8199999928474426,dom,0.03511280566453934,0.028739098459482193,0.8184791250818787,"[0.16047002375125885, 0.1555449515581131, 0.059691570699214935, 0.04702094942331314, 0.0425504595041275, 0.13047917187213898, 0.0629432275891304, 0.0544549860060215, 0.04906678572297096, 0.04483264684677124, 0.03885824605822563, 0.03714234009385109, 0.03321182355284691, 0.031159300357103348, 0.14305685460567474, 0.07480096817016602, 0.04947170242667198, 0.04748731106519699]",0.6650490240097046,0.5609,25.254873175108067,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1860,0.45713908821344373,118.94154199999684,0.8599026441574097,0.8577673168436336,1.2880133999969985,1.2653355531914559,0.8863639831542969,0.9199999570846558,dom,0.03504236787557602,0.030066797509789467,0.8580127238132659,"[0.11082108318805695, 0.03865297883749008, 0.1129387840628624, 0.04361359402537346, 0.04190172255039215, 0.03928588330745697, 0.03505991771817207, 0.02936621941626072, 0.02575707621872425, 0.11369847506284714, 0.06267888844013214, 0.04991491883993149, 0.04531053826212883, 0.04214731603860855, 0.037300560623407364, 0.03371919319033623, 0.032202787697315216, 0.031046273186802864, 0.028995251283049583, 0.028366515412926674, 0.10663112252950668, 0.06313981860876083, 0.052185021340847015, 0.04859662801027298, 0.04473426192998886]",0.6770418519973755,0.5636,33.80229997553217,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1880,0.45920772552490235,120.2155423999975,0.8649756610393524,0.8644304550019832,1.2740004000006593,1.2654267621052369,0.830517590045929,0.7400000095367432,dom,0.03330402448773384,0.027000192552804947,0.8107186133840777,"[0.12629741430282593, 0.04625769332051277, 0.11214295774698257, 0.07298140972852707, 0.04302159696817398, 0.040157150477170944, 0.035161372274160385, 0.029723921790719032, 0.12037799507379532, 0.06224973499774933, 0.05000155419111252, 0.039715301245450974, 0.03902912512421608, 0.037166714668273926, 0.03687996789813042, 0.03324462100863457, 0.030333731323480606, 0.028517935425043106, 0.09197954833507538, 0.08000101894140244, 0.050384920090436935, 0.0442056767642498, 0.040375638753175735]",0.672896476650238,0.5633,31.331049669684365,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1900,0.45371923595666885,121.51485289999982,0.8600056558847428,0.8616701037904868,1.2993105000023206,1.2657797177083314,0.8564481139183044,0.7199999690055847,dom,0.03515015169978142,0.029553845524787903,0.8407885626556679,"[0.19925540685653687, 0.10424090176820755, 0.06063190847635269, 0.043648846447467804, 0.038275301456451416, 0.03676017373800278, 0.028342019766569138, 0.1289689987897873, 0.061198361217975616, 0.05575845018029213, 0.04969963803887367, 0.048775143921375275, 0.04305524006485939, 0.04084021970629692, 0.03830499202013016, 0.03737768530845642, 0.033600449562072754, 0.030612584203481674, 0.12537246942520142, 0.0692506954073906, 0.051860228180885315, 0.05046660825610161, 0.04411880671977997]",0.6651753787994384,0.57,32.321996574504524,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1920,0.44123138338327406,122.83180659999925,0.8560336619615555,0.8583717964199037,1.3169536999994307,1.2663072845360748,0.806343674659729,0.9399999976158142,dom,0.031530894339084625,0.026262767612934113,0.8329217474932095,"[0.09882740676403046, 0.04202447831630707, 0.10143434256315231, 0.05253056064248085, 0.0428161546587944, 0.0314180888235569, 0.029935764148831367, 0.02751871757209301, 0.026162730529904366, 0.11050259321928024, 0.05795791372656822, 0.04921870306134224, 0.04518610239028931, 0.04077687859535217, 0.037892840802669525, 0.03590605407953262, 0.03190349042415619, 0.029694778844714165, 0.028853487223386765, 0.026679320260882378, 0.10660559684038162, 0.06532140076160431, 0.0507722944021225, 0.04271428659558296, 0.03878110647201538]",0.678000771522522,0.5601,33.80229997553217,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1940,0.43611119091510775,124.1561228999999,0.8596884876489639,0.8581275778214801,1.3243163000006462,1.2668992132653052,0.8292635679244995,0.8999999761581421,dom,0.028880493715405464,0.02414683811366558,0.8360950595794402,"[0.11142943054437637, 0.03789691627025604, 0.07280854135751724, 0.06053692847490311, 0.0372607596218586, 0.03456855192780495, 0.029209638014435768, 0.02685321494936943, 0.02448035404086113, 0.0234141256660223, 0.09204065799713135, 0.05475832521915436, 0.044027864933013916, 0.040489234030246735, 0.0385579988360405, 0.03496487811207771, 0.03347339853644371, 0.031644273549318314, 0.030266236513853073, 0.028173621743917465, 0.024976596236228943, 0.024547087028622627, 0.08721809089183807, 0.06851206719875336, 0.052573759108781815, 0.044994648545980453, 0.04016938805580139, 0.03818892687559128]",0.6698230815887452,0.5591,38.34108147785662,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1960,0.44968333691358564,125.4613419999987,0.8716575682163239,0.8685739358951974,1.3052190999987943,1.2672862828282696,0.7985317707061768,0.8199999928474426,dom,0.031254496425390244,0.026380764320492744,0.8440630097326342,"[0.10910683125257492, 0.03359697014093399, 0.11247311532497406, 0.05463887378573418, 0.041347287595272064, 0.038027964532375336, 0.032553013414144516, 0.02916947938501835, 0.10587598383426666, 0.055239129811525345, 0.04761731997132301, 0.04267729073762894, 0.038614287972450256, 0.03781449794769287, 0.03287556394934654, 0.032137271016836166, 0.029694415628910065, 0.029208052903413773, 0.027884898707270622, 0.02625739760696888, 0.08217070996761322, 0.0720980167388916, 0.05147305130958557, 0.05037888139486313, 0.0394599512219429, 0.03731252998113632]",0.6691882688522339,0.5682,35.845363347198436,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,1980,0.4497629627585411,126.74091919999773,0.8603771179914474,0.861567922353505,1.2795771999990393,1.2674091919999773,0.8349941968917847,0.8799999952316284,dom,0.033195797353982925,0.028112636879086494,0.8468733731353937,"[0.08839715272188187, 0.03732962906360626, 0.0302635058760643, 0.11484427005052567, 0.05036461353302002, 0.04066792130470276, 0.034538257867097855, 0.03321516141295433, 0.028488807380199432, 0.02639496512711048, 0.11113676428794861, 0.05657501891255379, 0.04784998670220375, 0.04537925869226456, 0.0397610068321228, 0.03729795292019844, 0.03542086109519005, 0.03203023597598076, 0.029078448191285133, 0.028788188472390175, 0.028619689866900444, 0.02662799507379532, 0.11259671300649643, 0.057184603065252304, 0.05385086312890053, 0.04668503627181053, 0.04373820126056671]",0.6727743136405945,0.562,35.233667726939075,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,2000,0.4539507120847702,127.98522749999756,0.8624510526657104,0.8625086881242765,1.2443082999998296,1.2671804702970055,0.8695850372314453,0.8999999761581421,dom,0.03410644829273224,0.028794726356863976,0.8442604785383021,"[0.0987212061882019, 0.033420380204916, 0.08224157989025116, 0.04510390758514404, 0.038078296929597855, 0.03538040071725845, 0.03159286826848984, 0.027596570551395416, 0.02643636427819729, 0.023684944957494736, 0.1117863655090332, 0.055939555168151855, 0.05198260396718979, 0.046056292951107025, 0.0418800450861454, 0.039251379668712616, 0.03831443190574646, 0.0353863462805748, 0.03490972891449928, 0.03123495541512966, 0.030895482748746872, 0.028909899294376373, 0.139330193400383, 0.0678800716996193, 0.060262877494096756, 0.04559347778558731]",0.6626409559249878,0.5687,34.16523937688606,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,2020,0.42046092003583907,129.2146047999995,0.8551480352878571,0.8577662734053006,1.2293773000019428,1.2668098509803873,0.8434579968452454,0.8999999761581421,dom,0.03209080547094345,0.026665156707167625,0.8309282461392729,"[0.1367417573928833, 0.11362650245428085, 0.059470582753419876, 0.03519377112388611, 0.03301253169775009, 0.026723166927695274, 0.02611863985657692, 0.1245741918683052, 0.059787727892398834, 0.043239668011665344, 0.0410723052918911, 0.03893498703837395, 0.03731865435838699, 0.03426617756485939, 0.03146064281463623, 0.03094230778515339, 0.029052766039967537, 0.11234141886234283, 0.054517265409231186, 0.04697448015213013, 0.04417289048433304, 0.04297014698386192]",0.6723420897483826,0.5632,31.102683304787536,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,2040,0.44113757014274596,130.45512139999846,0.8552881956100464,0.8554144617868449,1.240516599998955,1.2665545766990143,0.8335140347480774,0.7799999713897705,dom,0.03938956931233406,0.030446231365203857,0.7729516188355536,"[0.10868069529533386, 0.06470458209514618, 0.11895225197076797, 0.05950499698519707, 0.03973601013422012, 0.03133343532681465, 0.02907642349600792, 0.14398179948329926, 0.0621257983148098, 0.05171763896942139, 0.04461292177438736, 0.03942422568798065, 0.035251352936029434, 0.03263107314705849, 0.03154017776250839, 0.031013119965791702, 0.10890502482652664, 0.059250496327877045, 0.04736324027180672, 0.041631411761045456, 0.0392860472202301]",0.6823928576469421,0.5581,28.843487480629637,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,2060,0.4511961877346039,131.81488379999792,0.8531623989343643,0.8537385615161875,1.359762399999454,1.2674508057692107,0.8635993599891663,0.8399999737739563,dom,0.03681783378124237,0.03106067329645157,0.843631200059252,"[0.15720736980438232, 0.10624517500400543, 0.07408452779054642, 0.040439583361148834, 0.036182623356580734, 0.03293231874704361, 0.02929534763097763, 0.13667523860931396, 0.06240825727581978, 0.04705311357975006, 0.04318206384778023, 0.03950145095586777, 0.03799394145607948, 0.03487394377589226, 0.03392849117517471, 0.03136871010065079, 0.02950640395283699, 0.1412363052368164, 0.06206521391868591, 0.04964093491435051, 0.047267455607652664]",0.6714036502838134,0.5683,29.01068428350053,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,2080,0.4570970222353935,133.13240880000012,0.85567826628685,0.8545749714994889,1.317525000002206,1.267927702857144,0.818655788898468,0.8399999737739563,dom,0.03362656757235527,0.027892673388123512,0.8294832152614455,"[0.14810796082019806, 0.12050974369049072, 0.05708923563361168, 0.04066729173064232, 0.03490690141916275, 0.029452359303832054, 0.1388758420944214, 0.061652638018131256, 0.05337928608059883, 0.05037827417254448, 0.03980535268783569, 0.03913393244147301, 0.036790139973163605, 0.035700295120477676, 0.030813509598374367, 0.11141947656869888, 0.061231065541505814, 0.047443829476833344, 0.04424591735005379, 0.042971983551979065]",0.6645465933799743,0.5595,28.615121115732812,42,dom
cifar10_cnn3__adam__momentum_svd_layerwise_tangent__dom,cifar10_cnn3,adam,momentum_svd_layerwise_tangent,dom,dom,1000.0,2100,0.45395793169736864,134.47387699999672,0.8531034141778946,0.8542267126965879,1.3414681999965978,1.2686214811320444,0.8785167932510376,0.8399999737739563,dom,0.033828381448984146,0.02896040491759777,0.8560978585768975,"[0.10403124243021011, 0.0701553076505661, 0.1252625286579132, 0.06675581634044647, 0.04683296009898186, 0.041228823363780975, 0.034977640956640244, 0.10096601396799088, 0.06764236837625504, 0.052130382508039474, 0.044028427451848984, 0.041135236620903015, 0.04010152444243431, 0.037406742572784424, 0.03384276106953621, 0.03337371349334717, 0.030834654346108437, 0.028067108243703842, 0.026466481387615204, 0.08369050920009613, 0.06583354622125626, 0.05398944392800331, 0.04615595191717148, 0.043465755879879, 0.03931034728884697]",0.6717000521659852,0.568,34.585270369464155,42,dom
